seq_name	batch	sample.x	batch_number	read	lane	plate	sample_name	well	sample.y	number	genotype	experiment	barcode	X	Y	X_Y	well_no	dh_genotype
18048-85-01-03/BG-P14-well-73_S267_L008_R2_001	18048-85-01-03	267	73	2	8	14	BG-P14-well-73_S267_L008	G1	BG_WD_0720_1273	1273	511EB00083	WD_0720	ILLSINHA2	51	13	51_13	73	EB.09S.H.00108
18048-85-01-03/BG-P14-well-74_S268_L008_R1_001	18048-85-01-03	268	74	1	8	14	BG-P14-well-74_S268_L008	G2	BG_WD_0720_1207	1207	511EB00392	WD_0720	ILLSINHA10	60	10	60_10	74	EB.10H.H.00033
18048-85-01-03/BG-P14-well-74_S268_L008_R2_001	18048-85-01-03	268	74	2	8	14	BG-P14-well-74_S268_L008	G2	BG_WD_0720_1207	1207	511EB00392	WD_0720	ILLSINHA10	60	10	60_10	74	EB.10H.H.00033
18048-85-01-03/BG-P14-well-75_S269_L008_R1_001	18048-85-01-03	269	75	1	8	14	BG-P14-well-75_S269_L008	G3	BG_WD_0720_1181	1181	511EB00325	WD_0720	ILLSINHA18	67	9	67_9	75	EB.09S.H.00455
18048-85-01-03/BG-P14-well-75_S269_L008_R2_001	18048-85-01-03	269	75	2	8	14	BG-P14-well-75_S269_L008	G3	BG_WD_0720_1181	1181	511EB00325	WD_0720	ILLSINHA18	67	9	67_9	75	EB.09S.H.00455
18048-85-01-03/BG-P14-well-76_S270_L008_R1_001	18048-85-01-03	270	76	1	8	14	BG-P14-well-76_S270_L008	G4	BG_WD_0720_1286	1286	513EB00016	WD_0720	ILLSINHA26	63	14	63_14	76	EB.09S.H.00338
18048-85-01-03/BG-P14-well-76_S270_L008_R2_001	18048-85-01-03	270	76	2	8	14	BG-P14-well-76_S270_L008	G4	BG_WD_0720_1286	1286	513EB00016	WD_0720	ILLSINHA26	63	14	63_14	76	EB.09S.H.00338
18048-85-01-03/BG-P14-well-77_S271_L008_R1_001	18048-85-01-03	271	77	1	8	14	BG-P14-well-77_S271_L008	G5	BG_WD_0720_1135	1135	511EB00417	WD_0720	ILLSINHA34	64	6	64_6	77	EB.10H.H.00060
18048-85-01-03/BG-P14-well-77_S271_L008_R2_001	18048-85-01-03	271	77	2	8	14	BG-P14-well-77_S271_L008	G5	BG_WD_0720_1135	1135	511EB00417	WD_0720	ILLSINHA34	64	6	64_6	77	EB.10H.H.00060
18048-85-01-03/BG-P14-well-78_S272_L008_R1_001	18048-85-01-03	272	78	1	8	14	BG-P14-well-78_S272_L008	G6	BG_WD_0720_1209	1209	511EB00347	WD_0720	ILLSINHA42	62	10	62_10	78	EB.09S.H.00488
18048-85-01-03/BG-P14-well-78_S272_L008_R2_001	18048-85-01-03	272	78	2	8	14	BG-P14-well-78_S272_L008	G6	BG_WD_0720_1209	1209	511EB00347	WD_0720	ILLSINHA42	62	10	62_10	78	EB.09S.H.00488
18048-85-01-03/BG-P14-well-79_S273_L008_R1_001	18048-85-01-03	273	79	1	8	14	BG-P14-well-79_S273_L008	G7	BG_WD_0720_1136	1136	511EB00412	WD_0720	ILLSINHA50	65	6	65_6	79	EB.10H.H.00055
18048-85-01-03/BG-P14-well-79_S273_L008_R2_001	18048-85-01-03	273	79	2	8	14	BG-P14-well-79_S273_L008	G7	BG_WD_0720_1136	1136	511EB00412	WD_0720	ILLSINHA50	65	6	65_6	79	EB.10H.H.00055
18048-85-01-03/BG-P14-well-8_S202_L008_R1_001	18048-85-01-03	202	8	1	8	14	BG-P14-well-8_S202_L008	A8	BG_WD_0720_1174	1174	511EB00192	WD_0720	ILLSINHA64	65	8	65_8	8	EB.09S.H.00263
18048-85-01-03/BG-P14-well-8_S202_L008_R2_001	18048-85-01-03	202	8	2	8	14	BG-P14-well-8_S202_L008	A8	BG_WD_0720_1174	1174	511EB00192	WD_0720	ILLSINHA64	65	8	65_8	8	EB.09S.H.00263
18048-85-01-03/BG-P14-well-80_S274_L008_R1_001	18048-85-01-03	274	80	1	8	14	BG-P14-well-80_S274_L008	G8	BG_WD_0720_1129	1129	511EB00140	WD_0720	ILLSINHA58	58	6	58_6	80	EB.09S.H.00192
18048-85-01-03/BG-P14-well-80_S274_L008_R2_001	18048-85-01-03	274	80	2	8	14	BG-P14-well-80_S274_L008	G8	BG_WD_0720_1129	1129	511EB00140	WD_0720	ILLSINHA58	58	6	58_6	80	EB.09S.H.00192
18048-85-01-03/BG-P14-well-81_S275_L008_R1_001	18048-85-01-03	275	81	1	8	14	BG-P14-well-81_S275_L008	G9	BG_WD_0720_1431	1431	511EB00120	WD_0720	ILLSINHA66	56	22	56_22	81	EB.09S.H.00160
18048-85-01-03/BG-P14-well-81_S275_L008_R2_001	18048-85-01-03	275	81	2	8	14	BG-P14-well-81_S275_L008	G9	BG_WD_0720_1431	1431	511EB00120	WD_0720	ILLSINHA66	56	22	56_22	81	EB.09S.H.00160
18048-85-01-03/BG-P14-well-82_S276_L008_R1_001	18048-85-01-03	276	82	1	8	14	BG-P14-well-82_S276_L008	G10	BG_WD_0720_1095	1095	511EB00279	WD_0720	ILLSINHA74	62	4	62_4	82	EB.09S.H.00390
18048-85-01-03/BG-P14-well-82_S276_L008_R2_001	18048-85-01-03	276	82	2	8	14	BG-P14-well-82_S276_L008	G10	BG_WD_0720_1095	1095	511EB00279	WD_0720	ILLSINHA74	62	4	62_4	82	EB.09S.H.00390
18048-85-01-03/BG-P14-well-83_S277_L008_R1_001	18048-85-01-03	277	83	1	8	14	BG-P14-well-83_S277_L008	G11	BG_WD_0720_1425	1425	511EB00165	WD_0720	ILLSINHA82	51	21	51_21	83	EB.09S.H.00225
18048-85-01-03/BG-P14-well-83_S277_L008_R2_001	18048-85-01-03	277	83	2	8	14	BG-P14-well-83_S277_L008	G11	BG_WD_0720_1425	1425	511EB00165	WD_0720	ILLSINHA82	51	21	51_21	83	EB.09S.H.00225
18048-85-01-03/BG-P14-well-84_S278_L008_R1_001	18048-85-01-03	278	84	1	8	14	BG-P14-well-84_S278_L008	G12	BG_WD_0720_1134	1134	511EB00395	WD_0720	ILLSINHA90	63	6	63_6	84	EB.10H.H.00036
18048-85-01-03/BG-P14-well-84_S278_L008_R2_001	18048-85-01-03	278	84	2	8	14	BG-P14-well-84_S278_L008	G12	BG_WD_0720_1134	1134	511EB00395	WD_0720	ILLSINHA90	63	6	63_6	84	EB.10H.H.00036
18048-85-01-03/BG-P14-well-85_S279_L008_R1_001	18048-85-01-03	279	85	1	8	14	BG-P14-well-85_S279_L008	H1	BG_WD_0720_1248	1248	511EB00389	WD_0720	ILLSINHA1	63	12	63_12	85	EB.10H.H.00030
18048-85-01-03/BG-P14-well-85_S279_L008_R2_001	18048-85-01-03	279	85	2	8	14	BG-P14-well-85_S279_L008	H1	BG_WD_0720_1248	1248	511EB00389	WD_0720	ILLSINHA1	63	12	63_12	85	EB.10H.H.00030
18048-85-01-03/BG-P14-well-86_S280_L008_R1_001	18048-85-01-03	280	86	1	8	14	BG-P14-well-86_S280_L008	H2	BG_WD_0720_1429	1429	511EB00455	WD_0720	ILLSINHA9	54	22	54_22	86	EB.10H.H.00117
18048-85-01-03/BG-P14-well-86_S280_L008_R2_001	18048-85-01-03	280	86	2	8	14	BG-P14-well-86_S280_L008	H2	BG_WD_0720_1429	1429	511EB00455	WD_0720	ILLSINHA9	54	22	54_22	86	EB.10H.H.00117
18048-85-01-03/BG-P14-well-87_S281_L008_R1_001	18048-85-01-03	281	87	1	8	14	BG-P14-well-87_S281_L008	H3	BG_WD_0720_1300	1300	511EB00420	WD_0720	ILLSINHA17	62	15	62_15	87	EB.10H.H.00063
18048-85-01-03/BG-P14-well-87_S281_L008_R2_001	18048-85-01-03	281	87	2	8	14	BG-P14-well-87_S281_L008	H3	BG_WD_0720_1300	1300	511EB00420	WD_0720	ILLSINHA17	62	15	62_15	87	EB.10H.H.00063
18048-85-01-03/BG-P14-well-88_S282_L008_R1_001	18048-85-01-03	282	88	1	8	14	BG-P14-well-88_S282_L008	H4	BG_WD_0720_1178	1178	511EB00322	WD_0720	ILLSINHA25	69	8	69_8	88	EB.09S.H.00451
18048-85-01-03/BG-P14-well-88_S282_L008_R2_001	18048-85-01-03	282	88	2	8	14	BG-P14-well-88_S282_L008	H4	BG_WD_0720_1178	1178	511EB00322	WD_0720	ILLSINHA25	69	8	69_8	88	EB.09S.H.00451
18048-85-01-03/BG-P14-well-89_S283_L008_R1_001	18048-85-01-03	283	89	1	8	14	BG-P14-well-89_S283_L008	H5	BG_WD_0720_1190	1190	511EB00431	WD_0720	ILLSINHA33	58	9	58_9	89	EB.10H.H.00078
18048-85-01-03/BG-P14-well-89_S283_L008_R2_001	18048-85-01-03	283	89	2	8	14	BG-P14-well-89_S283_L008	H5	BG_WD_0720_1190	1190	511EB00431	WD_0720	ILLSINHA33	58	9	58_9	89	EB.10H.H.00078
18048-85-01-03/BG-P14-well-9_S203_L008_R1_001	18048-85-01-03	203	9	1	8	14	BG-P14-well-9_S203_L008	A9	BG_WD_0720_1142	1142	511EB00413	WD_0720	ILLSINHA72	68	7	68_7	9	EB.10H.H.00056
18048-85-01-03/BG-P14-well-9_S203_L008_R2_001	18048-85-01-03	203	9	2	8	14	BG-P14-well-9_S203_L008	A9	BG_WD_0720_1142	1142	511EB00413	WD_0720	ILLSINHA72	68	7	68_7	9	EB.10H.H.00056
18048-85-01-03/BG-P14-well-90_S284_L008_R1_001	18048-85-01-03	284	90	1	8	14	BG-P14-well-90_S284_L008	H6	BG_WD_0720_1249	1249	511EB00100	WD_0720	ILLSINHA41	64	12	64_12	90	EB.09S.H.00135
18048-85-01-03/BG-P14-well-90_S284_L008_R2_001	18048-85-01-03	284	90	2	8	14	BG-P14-well-90_S284_L008	H6	BG_WD_0720_1249	1249	511EB00100	WD_0720	ILLSINHA41	64	12	64_12	90	EB.09S.H.00135
18048-85-01-03/BG-P14-well-91_S285_L008_R1_001	18048-85-01-03	285	91	1	8	14	BG-P14-well-91_S285_L008	H7	BG_WD_0720_1263	1263	511EB00474	WD_0720	ILLSINHA49	61	13	61_13	91	EB.10H.H.00151
18048-85-01-03/BG-P14-well-91_S285_L008_R2_001	18048-85-01-03	285	91	2	8	14	BG-P14-well-91_S285_L008	H7	BG_WD_0720_1263	1263	511EB00474	WD_0720	ILLSINHA49	61	13	61_13	91	EB.10H.H.00151
18048-85-01-03/BG-P14-well-92_S286_L008_R1_001	18048-85-01-03	286	92	1	8	14	BG-P14-well-92_S286_L008	H8	BG_WD_0720_1409	1409	511EB00226	WD_0720	ILLSINHA57	67	21	67_21	92	EB.09S.H.00313
18048-85-01-03/BG-P14-well-92_S286_L008_R2_001	18048-85-01-03	286	92	2	8	14	BG-P14-well-92_S286_L008	H8	BG_WD_0720_1409	1409	511EB00226	WD_0720	ILLSINHA57	67	21	67_21	92	EB.09S.H.00313
18048-85-01-03/BG-P14-well-93_S287_L008_R1_001	18048-85-01-03	287	93	1	8	14	BG-P14-well-93_S287_L008	H9	BG_WD_0720_1232	1232	511EB00064	WD_0720	ILLSINHA65	54	11	54_11	93	EB.09S.H.00085
18048-85-01-03/BG-P14-well-93_S287_L008_R2_001	18048-85-01-03	287	93	2	8	14	BG-P14-well-93_S287_L008	H9	BG_WD_0720_1232	1232	511EB00064	WD_0720	ILLSINHA65	54	11	54_11	93	EB.09S.H.00085
18048-85-01-03/BG-P14-well-94_S288_L008_R1_001	18048-85-01-03	288	94	1	8	14	BG-P14-well-94_S288_L008	H10	BG_WD_0720_1337	1337	513EB00021	WD_0720	ILLSINHA73	63	17	63_17	94	EB.09S.H.00428
18048-85-01-03/BG-P14-well-94_S288_L008_R2_001	18048-85-01-03	288	94	2	8	14	BG-P14-well-94_S288_L008	H10	BG_WD_0720_1337	1337	513EB00021	WD_0720	ILLSINHA73	63	17	63_17	94	EB.09S.H.00428
18048-85-01-03/BG-P14-well-95_S289_L008_R1_001	18048-85-01-03	289	95	1	8	14	BG-P14-well-95_S289_L008	H11	BG_WD_0720_1114	1114	511EB00339	WD_0720	ILLSINHA81	58	5	58_5	95	EB.09S.H.00476
18048-85-01-03/BG-P14-well-95_S289_L008_R2_001	18048-85-01-03	289	95	2	8	14	BG-P14-well-95_S289_L008	H11	BG_WD_0720_1114	1114	511EB00339	WD_0720	ILLSINHA81	58	5	58_5	95	EB.09S.H.00476
18048-85-01-03/BG-P14-well-96_S290_L008_R1_001	18048-85-01-03	290	96	1	8	14	BG-P14-well-96_S290_L008	H12	BG_WD_0720_1096	1096	511EB00447	WD_0720	ILLSINHA89	63	4	63_4	96	EB.10H.H.00105
18048-85-01-03/BG-P14-well-96_S290_L008_R2_001	18048-85-01-03	290	96	2	8	14	BG-P14-well-96_S290_L008	H12	BG_WD_0720_1096	1096	511EB00447	WD_0720	ILLSINHA89	63	4	63_4	96	EB.10H.H.00105
18048-85-04-11/BG-P15-well-1_S1_L001_R1_001	18048-85-04-11	1	1	1	1	15	BG-P15-well-1_S1_L001	A1	BG_WD_0720_1219	1219	511EB00177	WD_0720	ILLSINHA8	67	11	67_11	1	EB.09S.H.00242
18048-85-04-11/BG-P15-well-1_S1_L001_R2_001	18048-85-04-11	1	1	2	1	15	BG-P15-well-1_S1_L001	A1	BG_WD_0720_1219	1219	511EB00177	WD_0720	ILLSINHA8	67	11	67_11	1	EB.09S.H.00242
18048-85-04-11/BG-P15-well-10_S10_L001_R1_001	18048-85-04-11	10	10	1	1	15	BG-P15-well-10_S10_L001	A10	BG_WD_0720_1438	1438	511EB00327	WD_0720	ILLSINHA80	63	22	63_22	10	EB.09S.H.00460
18048-85-04-11/BG-P15-well-10_S10_L001_R2_001	18048-85-04-11	10	10	2	1	15	BG-P15-well-10_S10_L001	A10	BG_WD_0720_1438	1438	511EB00327	WD_0720	ILLSINHA80	63	22	63_22	10	EB.09S.H.00460
18048-85-04-11/BG-P15-well-11_S11_L001_R1_001	18048-85-04-11	11	11	1	1	15	BG-P15-well-11_S11_L001	A11	BG_WD_0720_1100	1100	511EB00441	WD_0720	ILLSINHA88	67	4	67_4	11	EB.10H.H.00096
18048-85-04-11/BG-P15-well-11_S11_L001_R2_001	18048-85-04-11	11	11	2	1	15	BG-P15-well-11_S11_L001	A11	BG_WD_0720_1100	1100	511EB00441	WD_0720	ILLSINHA88	67	4	67_4	11	EB.10H.H.00096
18048-85-04-11/BG-P15-well-12_S12_L001_R1_001	18048-85-04-11	12	12	1	1	15	BG-P15-well-12_S12_L001	A12	BG_WD_0720_1090	1090	511EB00074	WD_0720	ILLSINHA96	57	4	57_4	12	EB.09S.H.00097
18048-85-04-11/BG-P15-well-12_S12_L001_R2_001	18048-85-04-11	12	12	2	1	15	BG-P15-well-12_S12_L001	A12	BG_WD_0720_1090	1090	511EB00074	WD_0720	ILLSINHA96	57	4	57_4	12	EB.09S.H.00097
18048-85-04-11/BG-P15-well-13_S13_L001_R1_001	18048-85-04-11	13	13	1	1	15	BG-P15-well-13_S13_L001	B1	BG_WD_0720_1367	1367	511EB00062	WD_0720	ILLSINHA7	68	18	68_18	13	EB.09S.H.00083
18048-85-04-11/BG-P15-well-13_S13_L001_R2_001	18048-85-04-11	13	13	2	1	15	BG-P15-well-13_S13_L001	B1	BG_WD_0720_1367	1367	511EB00062	WD_0720	ILLSINHA7	68	18	68_18	13	EB.09S.H.00083
18048-85-04-11/BG-P15-well-14_S14_L001_R1_001	18048-85-04-11	14	14	1	1	15	BG-P15-well-14_S14_L001	B2	BG_WD_0720_1099	1099	511EB00359	WD_0720	ILLSINHA15	66	4	66_4	14	EB.09S.H.00508
18048-85-04-11/BG-P15-well-14_S14_L001_R2_001	18048-85-04-11	14	14	2	1	15	BG-P15-well-14_S14_L001	B2	BG_WD_0720_1099	1099	511EB00359	WD_0720	ILLSINHA15	66	4	66_4	14	EB.09S.H.00508
18048-85-04-11/BG-P15-well-15_S15_L001_R1_001	18048-85-04-11	15	15	1	1	15	BG-P15-well-15_S15_L001	B3	BG_WD_0720_1407	1407	511EB00269	WD_0720	ILLSINHA23	69	21	69_21	15	EB.09S.H.00378
18048-85-04-11/BG-P15-well-15_S15_L001_R2_001	18048-85-04-11	15	15	2	1	15	BG-P15-well-15_S15_L001	B3	BG_WD_0720_1407	1407	511EB00269	WD_0720	ILLSINHA23	69	21	69_21	15	EB.09S.H.00378
18048-85-04-11/BG-P15-well-16_S16_L001_R1_001	18048-85-04-11	16	16	1	1	15	BG-P15-well-16_S16_L001	B4	BG_WD_0720_1179	1179	511EB00293	WD_0720	ILLSINHA31	69	9	69_9	16	EB.09S.H.00409
18048-85-04-11/BG-P15-well-16_S16_L001_R2_001	18048-85-04-11	16	16	2	1	15	BG-P15-well-16_S16_L001	B4	BG_WD_0720_1179	1179	511EB00293	WD_0720	ILLSINHA31	69	9	69_9	16	EB.09S.H.00409
18048-85-04-11/BG-P15-well-17_S17_L001_R1_001	18048-85-04-11	17	17	1	1	15	BG-P15-well-17_S17_L001	B5	BG_WD_0720_1089	1089	511EB00185	WD_0720	ILLSINHA39	56	4	56_4	17	EB.09S.H.00253
18048-85-04-11/BG-P15-well-17_S17_L001_R2_001	18048-85-04-11	17	17	2	1	15	BG-P15-well-17_S17_L001	B5	BG_WD_0720_1089	1089	511EB00185	WD_0720	ILLSINHA39	56	4	56_4	17	EB.09S.H.00253
18048-85-04-11/BG-P15-well-18_S18_L001_R1_001	18048-85-04-11	18	18	1	1	15	BG-P15-well-18_S18_L001	B6	BG_WD_0720_1304	1304	511EB00139	WD_0720	ILLSINHA47	58	15	58_15	18	EB.09S.H.00191
18048-85-04-11/BG-P15-well-18_S18_L001_R2_001	18048-85-04-11	18	18	2	1	15	BG-P15-well-18_S18_L001	B6	BG_WD_0720_1304	1304	511EB00139	WD_0720	ILLSINHA47	58	15	58_15	18	EB.09S.H.00191
18048-85-04-11/BG-P15-well-19_S19_L001_R1_001	18048-85-04-11	19	19	1	1	15	BG-P15-well-19_S19_L001	B7	BG_WD_0720_1419	1419	511EB00099	WD_0720	ILLSINHA55	57	21	57_21	19	EB.09S.H.00134
18048-85-04-11/BG-P15-well-19_S19_L001_R2_001	18048-85-04-11	19	19	2	1	15	BG-P15-well-19_S19_L001	B7	BG_WD_0720_1419	1419	511EB00099	WD_0720	ILLSINHA55	57	21	57_21	19	EB.09S.H.00134
18048-85-04-11/BG-P15-well-2_S2_L001_R1_001	18048-85-04-11	2	2	1	1	15	BG-P15-well-2_S2_L001	A2	BG_WD_0720_1108	1108	511EB00054	WD_0720	ILLSINHA16	64	5	64_5	2	EB.09S.H.00074
18048-85-04-11/BG-P15-well-2_S2_L001_R2_001	18048-85-04-11	2	2	2	1	15	BG-P15-well-2_S2_L001	A2	BG_WD_0720_1108	1108	511EB00054	WD_0720	ILLSINHA16	64	5	64_5	2	EB.09S.H.00074
18048-85-04-11/BG-P15-well-20_S20_L001_R1_001	18048-85-04-11	20	20	1	1	15	BG-P15-well-20_S20_L001	B8	BG_WD_0720_1331	1331	511EB00271	WD_0720	ILLSINHA63	69	17	69_17	20	EB.09S.H.00381
18048-85-04-11/BG-P15-well-20_S20_L001_R2_001	18048-85-04-11	20	20	2	1	15	BG-P15-well-20_S20_L001	B8	BG_WD_0720_1331	1331	511EB00271	WD_0720	ILLSINHA63	69	17	69_17	20	EB.09S.H.00381
18048-85-04-11/BG-P15-well-21_S21_L001_R1_001	18048-85-04-11	21	21	1	1	15	BG-P15-well-21_S21_L001	B9	BG_WD_0720_1335	1335	511EB00376	WD_0720	ILLSINHA71	65	17	65_17	21	EB.10H.H.00006
18048-85-04-11/BG-P15-well-21_S21_L001_R2_001	18048-85-04-11	21	21	2	1	15	BG-P15-well-21_S21_L001	B9	BG_WD_0720_1335	1335	511EB00376	WD_0720	ILLSINHA71	65	17	65_17	21	EB.10H.H.00006
18048-85-04-11/BG-P15-well-22_S22_L001_R1_001	18048-85-04-11	22	22	1	1	15	BG-P15-well-22_S22_L001	B10	BG_WD_0720_1411	1411	511EB00210	WD_0720	ILLSINHA79	65	21	65_21	22	EB.09S.H.00292
18048-85-04-11/BG-P15-well-22_S22_L001_R2_001	18048-85-04-11	22	22	2	1	15	BG-P15-well-22_S22_L001	B10	BG_WD_0720_1411	1411	511EB00210	WD_0720	ILLSINHA79	65	21	65_21	22	EB.09S.H.00292
18048-85-04-11/BG-P15-well-23_S23_L001_R1_001	18048-85-04-11	23	23	1	1	15	BG-P15-well-23_S23_L001	B11	BG_WD_0720_1284	1284	511EB00367	WD_0720	ILLSINHA87	61	14	61_14	23	EB.09S.H.00521
18048-85-04-11/BG-P15-well-23_S23_L001_R2_001	18048-85-04-11	23	23	2	1	15	BG-P15-well-23_S23_L001	B11	BG_WD_0720_1284	1284	511EB00367	WD_0720	ILLSINHA87	61	14	61_14	23	EB.09S.H.00521
18048-85-04-11/BG-P15-well-24_S24_L001_R1_001	18048-85-04-11	24	24	1	1	15	BG-P15-well-24_S24_L001	B12	BG_WD_0720_1302	1302	511EB00163	WD_0720	ILLSINHA95	60	15	60_15	24	EB.09S.H.00223
18048-85-04-11/BG-P15-well-24_S24_L001_R2_001	18048-85-04-11	24	24	2	1	15	BG-P15-well-24_S24_L001	B12	BG_WD_0720_1302	1302	511EB00163	WD_0720	ILLSINHA95	60	15	60_15	24	EB.09S.H.00223
18048-85-04-11/BG-P15-well-25_S25_L001_R1_001	18048-85-04-11	25	25	1	1	15	BG-P15-well-25_S25_L001	C1	BG_WD_0720_1281	1281	511EB00230	WD_0720	ILLSINHA6	58	14	58_14	25	EB.09S.H.00318
18048-85-04-11/BG-P15-well-25_S25_L001_R2_001	18048-85-04-11	25	25	2	1	15	BG-P15-well-25_S25_L001	C1	BG_WD_0720_1281	1281	511EB00230	WD_0720	ILLSINHA6	58	14	58_14	25	EB.09S.H.00318
18048-85-04-11/BG-P15-well-26_S26_L001_R1_001	18048-85-04-11	26	26	1	1	15	BG-P15-well-26_S26_L001	C2	BG_WD_0720_1260	1260	511EB00145	WD_0720	ILLSINHA14	64	13	64_13	26	EB.09S.H.00199
18048-85-04-11/BG-P15-well-26_S26_L001_R2_001	18048-85-04-11	26	26	2	1	15	BG-P15-well-26_S26_L001	C2	BG_WD_0720_1260	1260	511EB00145	WD_0720	ILLSINHA14	64	13	64_13	26	EB.09S.H.00199
18048-85-04-11/BG-P15-well-27_S27_L001_R1_001	18048-85-04-11	27	27	1	1	15	BG-P15-well-27_S27_L001	C3	BG_WD_0720_1288	1288	511EB00179	WD_0720	ILLSINHA22	65	14	65_14	27	EB.09S.H.00245
18048-85-04-11/BG-P15-well-27_S27_L001_R2_001	18048-85-04-11	27	27	2	1	15	BG-P15-well-27_S27_L001	C3	BG_WD_0720_1288	1288	511EB00179	WD_0720	ILLSINHA22	65	14	65_14	27	EB.09S.H.00245
18048-85-04-11/BG-P15-well-28_S28_L001_R1_001	18048-85-04-11	28	28	1	1	15	BG-P15-well-28_S28_L001	C4	BG_WD_0720_1272	1272	511EB00028	WD_0720	ILLSINHA30	52	13	52_13	28	EB.09S.H.00040
18048-85-04-11/BG-P15-well-28_S28_L001_R2_001	18048-85-04-11	28	28	2	1	15	BG-P15-well-28_S28_L001	C4	BG_WD_0720_1272	1272	511EB00028	WD_0720	ILLSINHA30	52	13	52_13	28	EB.09S.H.00040
18048-85-04-11/BG-P15-well-29_S29_L001_R1_001	18048-85-04-11	29	29	1	1	15	BG-P15-well-29_S29_L001	C5	BG_WD_0720_1256	1256	511EB00004	WD_0720	ILLSINHA38	68	13	68_13	29	EB.09S.H.00005
18048-85-04-11/BG-P15-well-29_S29_L001_R2_001	18048-85-04-11	29	29	2	1	15	BG-P15-well-29_S29_L001	C5	BG_WD_0720_1256	1256	511EB00004	WD_0720	ILLSINHA38	68	13	68_13	29	EB.09S.H.00005
18048-85-04-11/BG-P15-well-3_S3_L001_R1_001	18048-85-04-11	3	3	1	1	15	BG-P15-well-3_S3_L001	A3	BG_WD_0720_1092	1092	511EB00297	WD_0720	ILLSINHA24	59	4	59_4	3	EB.09S.H.00415
18048-85-04-11/BG-P15-well-3_S3_L001_R2_001	18048-85-04-11	3	3	2	1	15	BG-P15-well-3_S3_L001	A3	BG_WD_0720_1092	1092	511EB00297	WD_0720	ILLSINHA24	59	4	59_4	3	EB.09S.H.00415
18048-85-04-11/BG-P15-well-30_S30_L001_R1_001	18048-85-04-11	30	30	1	1	15	BG-P15-well-30_S30_L001	C6	BG_WD_0720_1330	1330	511EB00236	WD_0720	ILLSINHA46	69	16	69_16	30	EB.09S.H.00325
18048-85-04-11/BG-P15-well-30_S30_L001_R2_001	18048-85-04-11	30	30	2	1	15	BG-P15-well-30_S30_L001	C6	BG_WD_0720_1330	1330	511EB00236	WD_0720	ILLSINHA46	69	16	69_16	30	EB.09S.H.00325
18048-85-04-11/BG-P15-well-31_S31_L001_R1_001	18048-85-04-11	31	31	1	1	15	BG-P15-well-31_S31_L001	C7	BG_WD_0720_1221	1221	511EB00196	WD_0720	ILLSINHA54	65	11	65_11	31	EB.09S.H.00267
18048-85-04-11/BG-P15-well-31_S31_L001_R2_001	18048-85-04-11	31	31	2	1	15	BG-P15-well-31_S31_L001	C7	BG_WD_0720_1221	1221	511EB00196	WD_0720	ILLSINHA54	65	11	65_11	31	EB.09S.H.00267
18048-85-04-11/BG-P15-well-32_S32_L001_R1_001	18048-85-04-11	32	32	1	1	15	BG-P15-well-32_S32_L001	C8	BG_WD_0720_1120	1120	511EB00264	WD_0720	ILLSINHA62	52	5	52_5	32	EB.09S.H.00372
18048-85-04-11/BG-P15-well-32_S32_L001_R2_001	18048-85-04-11	32	32	2	1	15	BG-P15-well-32_S32_L001	C8	BG_WD_0720_1120	1120	511EB00264	WD_0720	ILLSINHA62	52	5	52_5	32	EB.09S.H.00372
18048-85-04-11/BG-P15-well-33_S33_L001_R1_001	18048-85-04-11	33	33	1	1	15	BG-P15-well-33_S33_L001	C9	BG_WD_0720_1360	1360	511EB00033	WD_0720	ILLSINHA70	61	18	61_18	33	EB.09S.H.00046
18048-85-04-11/BG-P15-well-33_S33_L001_R2_001	18048-85-04-11	33	33	2	1	15	BG-P15-well-33_S33_L001	C9	BG_WD_0720_1360	1360	511EB00033	WD_0720	ILLSINHA70	61	18	61_18	33	EB.09S.H.00046
18048-85-04-11/BG-P15-well-34_S34_L001_R1_001	18048-85-04-11	34	34	1	1	15	BG-P15-well-34_S34_L001	C10	BG_WD_0720_1214	1214	511EB00164	WD_0720	ILLSINHA78	67	10	67_10	34	EB.09S.H.00224
18048-85-04-11/BG-P15-well-34_S34_L001_R2_001	18048-85-04-11	34	34	2	1	15	BG-P15-well-34_S34_L001	C10	BG_WD_0720_1214	1214	511EB00164	WD_0720	ILLSINHA78	67	10	67_10	34	EB.09S.H.00224
18048-85-04-11/BG-P15-well-35_S35_L001_R1_001	18048-85-04-11	35	35	1	1	15	BG-P15-well-35_S35_L001	C11	BG_WD_0720_1127	1127	511EB00207	WD_0720	ILLSINHA86	56	6	56_6	35	EB.09S.H.00287
18048-85-04-11/BG-P15-well-35_S35_L001_R2_001	18048-85-04-11	35	35	2	1	15	BG-P15-well-35_S35_L001	C11	BG_WD_0720_1127	1127	511EB00207	WD_0720	ILLSINHA86	56	6	56_6	35	EB.09S.H.00287
18048-85-04-11/BG-P15-well-36_S36_L001_R1_001	18048-85-04-11	36	36	1	1	15	BG-P15-well-36_S36_L001	C12	BG_WD_0720_1198	1198	511EB00340	WD_0720	ILLSINHA94	51	10	51_10	36	EB.09S.H.00477
18048-85-04-11/BG-P15-well-36_S36_L001_R2_001	18048-85-04-11	36	36	2	1	15	BG-P15-well-36_S36_L001	C12	BG_WD_0720_1198	1198	511EB00340	WD_0720	ILLSINHA94	51	10	51_10	36	EB.09S.H.00477
